,name,city,country,tags,office_lat,office_lon,funds_raised_float,currency,fx_rate,funds_raised_usd,desing_tag,gaming_tag,funding_tag
1960,SolArc,Tulsa,USA,"-agriculture-physical-commodity-management, aviation-fuel-risk-management, rightangle, coal-supply-and-trade-management-software, commodity-scheduling-software, energy-commodity-management-software-solution, enterprise-trade-and-risk-management-solution, ",36.153262,-95.989909,0.0,$,1.0,0.0,False,False,False
1962,SolArc,,SGP,"-agriculture-physical-commodity-management, aviation-fuel-risk-management, rightangle, coal-supply-and-trade-management-software, commodity-scheduling-software, energy-commodity-management-software-solution, enterprise-trade-and-risk-management-solution, ",1.303132,103.835307,0.0,$,1.0,0.0,False,False,False
1964,Railsware,Beaverton,USA,"ror, ruby, ruby-on-rails, web-development, agile, prototyping",45.494668,-122.827044,60000.0,$,1.0,60000.0,False,False,False
1966,Formspring,San Francisco,USA,"self-expression, micro-blogging, social-network, b2c, forms, saas, on-demand-software",39.9052263,-86.0547016,14300000.0,$,1.0,14300000.0,False,False,True
1968,Endurance International,Burlington,USA,"web-hosting, web-providers",42.4969894,-71.192851,0.0,$,1.0,0.0,False,False,False
1969,AskMe Corp,Bellevue,USA,"expertise-location, enterprise-2-0, communities-of-practice-software, social-networking-software, sharepoint-profile-enhancements",47.582658,-122.135282,0.0,$,1.0,0.0,False,False,False
1970,AskMe Corp,Pune,IND,"expertise-location, enterprise-2-0, communities-of-practice-software, social-networking-software, sharepoint-profile-enhancements",18.520469,73.856621,0.0,$,1.0,0.0,False,False,False
1972,Caligari Corporation,Redmond,USA,"3d-imaging, 3d, modeling, animation",47.643583,-122.128585,0.0,$,1.0,0.0,False,False,False
1973,Alpha Channel Media,Medford Lakes,USA,"new-media, advertising, rss, digital, digital-signage",39.851844,-74.815475,0.0,$,1.0,0.0,False,False,False
1974,Alpha Channel Media,Philadelphia,USA,"new-media, advertising, rss, digital, digital-signage",39.950709,-75.168954,0.0,$,1.0,0.0,False,False,False
1975,Wishabi,Toronto,CAN,"flyers, digital-flyers, online-flyers, online-digital-flyers, comparison-shopping, editorial-advertising",43.644678,-79.567221,16000000.0,$,1.0,16000000.0,False,False,True
1977,ControlCase,McLean,USA,"compliance, grc, software, pci, payment-card-industry, sarbanes-oxley, fisma, iso-17799, iso-27002, hipaa, sox, glba, privacy, appliance, laptop, consultant, managed-compliance",38.911907,-77.215776,0.0,$,1.0,0.0,False,False,False
1978,UptimeArchive,Toronto,CAN,"website-monitoring, site-monitoring, uptime-monitor",43.769479,-79.44182,0.0,$,1.0,0.0,False,False,False
1979,deltatre,Torino,ITA,"sport, web-sites, results, video, live, graphics, website, broadcasters, broadcasting, broadband, webcast, video-palyer, tracking-system, data-gathering, multi-sport-events",45.058576,7.649614,0.0,$,1.0,0.0,False,False,False
1985,WorkflowMax,Auckland,NZL,"ad-agency-software, practice-management-software, job-management-software, online-job-management-software, workflow-project-management, workflow-management-tool, job-tracking-software, team-collaboration-tools, web-based-task-management-software, workflow",-36.807534,174.714007,0.0,$,1.0,0.0,False,False,False
1987,McRaaN Systems,Herndon,USA,"software-development-outsourcing, web-designing, web-development",38.953356,-77.424865,0.0,$,1.0,0.0,True,False,False
1988,C4M,Marseille,FRA,"mobile, application, mobile-games, iphone, blackberry, brew, social",43.30758,5.387345,2500000.0,€,1.07,2675000.0,False,False,True
1989,I D You,Allen,USA,"caller-id-for-cell-phones, wireless-caller-id, mobile-caller-id, cellular-caller-id, caller-id-with-name-for-mobile, caller-id-software, smartphone-download, caller-id-application",33.092611,-96.685472,0.0,$,1.0,0.0,False,False,False
1990,neulio,Winter Springs,USA,"web-2-0--structured-social-media, social-media, tagging, sharing, commenting, rating, online-content, web-video, youtube, saas, web-development, knowledge-management, training, customer-service, marketing, distance-learning, elearning, publishing",28.689041,-81.264465,0.0,$,1.0,0.0,False,False,False
1992,Lionhead Studios,Guildford Surrey,GBR,"microsoft, video-games, software-games",51.240788,-0.612695,0.0,$,1.0,0.0,False,False,False
1993,BaseClip,Paris,FRA,"semantic-web, semantic, semanticweb, knowledge-base, france",48.8790183,2.3379063,0.0,$,1.0,0.0,False,False,False
1994,Movidius,Dublin,IRL,"mobile-social-networking, chip, software, semiconductor, video-processor, video-processing",53.3574412,-6.2567125,46500000.0,$,1.0,46500000.0,False,False,True
1995,Pumant,Birmingham,GBR,"software-development, programmers, designers, outsourcing, java, -net, android, facebook",52.482932,-1.893621,1200000.0,$,1.0,1200000.0,True,False,True
1996,Pumant,Buenos Aires,ARG,"software-development, programmers, designers, outsourcing, java, -net, android, facebook",-34.611781,-58.417309,1200000.0,$,1.0,1200000.0,True,False,True
1997,Nexaweb Technologies,Burlington,USA,"enterprise-applications, rich-internet-applications, application-modernization, dojo, ajax, eclipse",42.483826,-71.194268,14600000.0,$,1.0,14600000.0,False,False,True
1998,Nexaweb Technologies,Amsterdam,NLD,"enterprise-applications, rich-internet-applications, application-modernization, dojo, ajax, eclipse",52.390168,4.904251,14600000.0,$,1.0,14600000.0,False,False,True
2001,Inova Solutions,Charlottesville,USA,"call-center, dashboard, wallboard, reader-board, statistics, software, contact-center",38.027849,-78.475941,0.0,$,1.0,0.0,False,False,False
2002,InoPrints,Chicago,USA,"printing, business-card, flyer-printing, cd-duplication, graphic-design, poster-printing, sticker-printing, postcard-printing, tshirt-printing",41.975543,-87.715498,0.0,$,1.0,0.0,True,False,False
2004,Scate Technologies,Orion,USA,"scate-ignite, social-media, media-mashup, video-sharing, slideshow-sharing, social-networking, web-2-0-development, web-2-0-programming",42.717428,-83.243224,0.0,$,1.0,0.0,False,False,False
2005,RDIconnect,Houston,USA,"healthcare, web-based, web-2-0, autism, asd, treatment, learning, disability, clinician, aspergers, rdios, gutstein, sheely, houston",29.70626,-95.444011,0.0,$,1.0,0.0,False,False,False
2006,semanticlabs,Vienna,AUT,"semantic-web, collaboration, media-monitoring, entity-recognition, similarity, vector-space",48.202758,16.354637,1600000.0,€,1.07,1712000.0,False,False,True
2008,BAM Studios,Chicago,USA,"audio, adr, voice-over, sound-design, sweetening, surround-sound, digital-patch",41.893622,-87.627423,0.0,$,1.0,0.0,True,False,False
2010,ApogeeInvent,American Falls,USA,"web-development, software-development, website, ecommerce, mlm-software, website-design, seo, search-engine-optimization",43.825874,-111.780958,0.0,$,1.0,0.0,True,False,False
2011,Rezgo,North Vancouver,CAN,"tour, activity, attraction, event, booking, reservation, scheduling, software, system, wordpress-bookings, facebook-bookings",49.311752,-123.078758,0.0,$,1.0,0.0,False,False,False
2014,Global Sources,,SGP,"web, e-commerce, global-trade, b2b-marketplace, sourcing, web-services, media, online-marketing, marketplace, suppliers, buying-from-china, manufacturers, import-from-china",1.317288,103.88043,0.0,$,1.0,0.0,False,False,False
2015,Hitflip,Cologne,DEU,"media, entertainment, germany, ecommerce, web, music",50.9362916,6.9566345,0.0,$,1.0,0.0,False,False,False
2016,Intelliants,Bradenton,USA,"b2b-solutions, php-scripts, web-applications",27.454816,-82.485263,0.0,$,1.0,0.0,False,False,False
2018,Blacknight,Carlow,IRL,"ireland, hosting, domains, domain-registrar, registrar, colocation, virtualisation, vps, servers, web2ireland, icann",53.0102832,-7.1361044,0.0,$,1.0,0.0,False,False,False
2019,OpenEdit,Cincinnati,USA,"cms, content-management, digital-asset-management, archive, ecommerce, media-asset-management, digital-asset, web-content-management, xmp",39.247015,-84.449539,0.0,$,1.0,0.0,False,False,False
2021,INetU Managed Hosting,Allentown,USA,"managed-hosting, hosting, web-hosting, windows-hosting, linux-hosting, vmware-hosting, xenserver-hosting, sql-cluster, mysql-cluster, load-testing, content-delivery, hosting-uptime",40.635676,-75.457539,0.0,$,1.0,0.0,False,False,False
2022,XE Corporation,Orlando,USA,"mobile-apps, software, erp, new-technology, project-management, enterprise-2-0, iphone, android, social-networks, social-enterprise",28.541361,-81.372858,500000.0,$,1.0,500000.0,False,False,False
2023,Ceboa,Aptos,USA,accounting-software-invoice-software-saas-business-software,36.97441,-121.907443,0.0,$,1.0,0.0,False,False,False
2024,SocialGO,London,GBR,"social-network, social-networking, social, website, custom-website, create-website",51.5027669,-0.0925694,3000000.0,$,1.0,3000000.0,False,False,True
2025,Blizzard Entertainment,Irvine,USA,"mmo, software, video-games",33.6695,-117.8222,0.0,$,1.0,0.0,False,False,False
2028,Remal IT,Dammam,SAU,saudi-arabia-software,26.272541,50.21028,0.0,$,1.0,0.0,False,False,False
2029,Star Fever Agency,Quebec,CAN,"casual-games, mmos-browser, virtual-worlds",46.8081938,-71.2373393,550000.0,$,1.0,550000.0,False,False,False
2032,Geonet Enterprses,Nairobi,KEN,"networking, webdesign, vsat, it-consultancy, wireless, cabling, outsourcing, domain-registration, mail-hosting, data-recovery",0.097627,35.500756,0.0,$,1.0,0.0,True,False,False
2033,WebMetro,San Dimas,USA,"internet-marketing-agency, search-engine-marketing-agency, ecommerce-development, pay-per-click-advertising, search-engine-optimization, video-marketing, website-analytics, website-design",34.069903,-117.848089,0.0,$,1.0,0.0,True,False,False
2034,Foundeo,Utica,USA,"coldfusion, web, development, programming, consulting",43.1009,-75.2331,0.0,$,1.0,0.0,False,False,False
2035,Tekriti Software,Gurgaon,IND,"web-development, web2-0, social-software, social-networking, open-source, drupal, php, lamp",28.435018,77.003186,0.0,$,1.0,0.0,False,False,False
2038,Maven Lab,,SGP,"mobile, web, sms, broadcast, marketing, platform, software-services, subscription, pay-per-use",1.279696,103.847644,0.0,$,1.0,0.0,False,False,False
2039,Xignite,San Mateo,USA,"stocks, stock-quote, financial, finance, cloud-computing, cloud-services, web-service, joel-jork, stephane-dubois, splice",37.560236,-122.286752,12900000.0,$,1.0,12900000.0,False,False,True
2041,Brickfish,Chicago,USA,"facebook, social, media, marketiing, software, saas, platform, social-apps, social-media-marketing, facebook-pages",41.8851542,-87.6223183,940000.0,$,1.0,940000.0,False,False,False
2042,Neoganda,West Hollywood,USA,"digital, digital-advertising, digital-advertising-agency, web-development, online-strategy, digital-strategy, online-ad-campaigns, banner-ads, digital-marketing, websites, viral, viral-campaign, widget, facebook-applications, facebook-apps, design, develo",34.076404,-118.375053,0.0,$,1.0,0.0,True,False,False
2043,Signature IT,London,GBR,"e-business, business-network, web-application",51.500152,-0.126236,0.0,$,1.0,0.0,False,False,False
2045,Twin Pines,BorlÃ¤nge,SWE,"web-services, web-developing, web-designing",60.485605,15.436302,0.0,$,1.0,0.0,True,False,False
2046,Twin Pines,Stockholm,SWE,"web-services, web-developing, web-designing",59.332788,18.064488,0.0,$,1.0,0.0,True,False,False
2047,Awdio,Paris,FRA,"music, dj, club, internet, stream, live",48.887534,2.356288,1500000.0,€,1.07,1605000.0,False,False,True
2048,Red Ventures,Fort Mill,USA,"web-developer, seo, sem, online-marketing",35.039606,-80.860647,0.0,$,1.0,0.0,False,False,False
2049,Recast Digital,London,GBR,"online-video, high-definition-video, video-streaming, web-video, flash-streaming, flash-development, interactive-video, 720p-video, 1080p-video, video-over-broadband, video-on-demand, pay-per-view, video-advertising",51.499671,-0.132894,0.0,$,1.0,0.0,False,False,False
2051,India Designers,Noida (UP),IND,"website-design-company, web-designers-india, indian-web-designers, web-design-company-india, web-development-company, web-design-firm, seo, search-engine-optimization-india, seo-company-india-",28.5846875,77.3159296,0.0,$,1.0,0.0,True,False,False
2056,SinoTech Group,Sydney,AUS,"digital-marketing, online-media, china, internet-advertising, online-reputation, epr, social-media-marketing, social-media, social-intelligence",-33.868778,151.204586,0.0,$,1.0,0.0,False,False,False
2058,BuzzHub,Chatham,USA,"online-marketing, business-directory, internet-directory, reputation-management",40.738816,-74.377275,0.0,$,1.0,0.0,False,False,False
2060,SOASTA,Mountain View,USA,"cloud-computing, cloud-services, testing, web-2-0",37.418616,-122.087417,63600000.0,$,1.0,63600000.0,False,False,True
2061,Please Fix the iPhone,Brooklyn,USA,"iphone, user-submitted, user-generated-content, fullsix, web-application",40.7185306,-73.9603077,0.0,$,1.0,0.0,False,False,False
2065,WebpageFX,Carlisle,USA,"web-design-company, seo-company, web-development-company",40.207431,-77.199558,0.0,$,1.0,0.0,True,False,False
2066,38 Studios,Maynard,USA,"gaming, video, video-games, intellectual-property, entertainment, massachusetts, curt-schilling, multi-player-gaming, 38-studios",42.431652,-71.455658,0.0,$,1.0,0.0,False,True,False
2067,Open-Xchange,Tarrytown,USA,"collaboration-software, messaging-software, shared-calendar, virtual-office, email-software",41.0662835,-73.8625452,37800000.0,$,1.0,37800000.0,False,False,True
2068,Open-Xchange,Olpe,DEU,"collaboration-software, messaging-software, shared-calendar, virtual-office, email-software",51.029415,7.850863,37800000.0,$,1.0,37800000.0,False,False,True
2069,Open-Xchange,Nuremberg,DEU,"collaboration-software, messaging-software, shared-calendar, virtual-office, email-software",49.4605351,11.0823953,37800000.0,$,1.0,37800000.0,False,False,True
2070,Tivix,San Francisco,USA,"software, development, web-apps, mobile-apps, cloud-apps, co-development, incubation",37.792303,-122.423132,0.0,$,1.0,0.0,False,False,False
2071,Virgance,San Francisco,USA,"activism, web-2-0, social-network, application",37.781262,-122.394958,750000.0,$,1.0,750000.0,False,False,False
2072,JR Language Translation Services,Webster,USA,"website-translation-and-localization, website-translation, translation-services",43.197477,-77.49896,0.0,$,1.0,0.0,False,False,False
2074,X13,Denver,USA,"saas, on-demand, software, development, hosting, ajax, applications, web, database, bi, bpm, crm",39.7393,-104.9844,0.0,$,1.0,0.0,False,False,False
2075,X13,Denver,USA,"saas, on-demand, software, development, hosting, ajax, applications, web, database, bi, bpm, crm",39.747515,-104.993788,0.0,$,1.0,0.0,False,False,False
2076,MindSpring Software,Overland Park,USA,"online-booking-engine, web-based-property-managment-systems-for-hotels-and-resorts--saas",38.929216,-94.68567,0.0,$,1.0,0.0,False,False,False
2077,X-PRIME,Toulouse,FRA,"marketing, advertising, online, b2b, b2c, viral-marketin, communit-y, social, technology, design, innovation",43.561452,1.425107,0.0,$,1.0,0.0,True,False,False
2078,NFi Studios,Orlando,USA,"asssociation-technology, interactive-marketing, technology, website-design, web-development, interactive-kiosks",28.542896,-81.378805,350000.0,$,1.0,350000.0,True,False,False
2079,Changingworlds,Dublin,IRL,"web2ireland, changingworlds, amdocs",53.304431,-6.368902,0.0,$,1.0,0.0,False,False,False
2080,Mediaguide,King Of Prussia,USA,"music, advertising, mobile, radio, data, internet, streaming",40.093245,-75.411743,0.0,$,1.0,0.0,False,False,False
